chapter,character,line_number,text_preview,voice_file
"chapter_10","Amelia",425,"It's not.",""
"chapter_10","Narrator",427,"She looks at her sister.",""
"chapter_10","Amelia",429,"The first month at Plymouth, I thought I'd made a terrible m",""
"chapter_10","Lily",431,"That's not the same—",""
"chapter_10","Amelia",433,"I know. But the principle is the same. You don't have to pre",""
"chapter_10","Narrator",435,"Lily is quiet.",""
"chapter_10","Amelia",437,"And your art is brilliant. Really. Have you thought about do",""
"chapter_10","Lily",439,"Mum wants me to do STEM.",""
"chapter_10","Amelia",441,"Mum wants you to be happy. She just doesn't know that art an",""
"chapter_10","Narrator",443,"Lily's eyes are bright.",""
"chapter_10","Lily",445,"You're different.",""
"chapter_10","Amelia",447,"I know.",""
"chapter_10","Lily",449,"Good different.",""
"chapter_10","Amelia",451,"I hope so.",""
"chapter_10","Narrator",453,"Lily, for the first time in perhaps three years, leans her h",""
"chapter_10","Amelia",460,"I don't know what to say.",""
"chapter_10","Lily",462,"That's refreshing. Everyone else pretends to know.",""
"chapter_10","Amelia",464,"I mean — I've had a big year. I've learned some things. But ",""
"chapter_10","Lily",466,"Good. Because the last three people who tried sounded like a",""
"chapter_10","Narrator",468,"She laughs despite herself.",""
"chapter_10","Amelia",470,"Look. I don't have answers. But I have ears. And a sister wh",""
"chapter_10","Lily",472,"You're just saying that.",""
"chapter_10","Amelia",474,"I'm not. I wish someone had told me at sixteen that it's oka",""
"chapter_10","Narrator",476,"Lily nods. Slowly.",""
"chapter_10","Lily",478,"Thanks.",""
"chapter_10","Amelia",480,"Anytime. I mean it.",""
"chapter_10","Amelia",486,"School's hard for everyone at your age. It gets better.",""
"chapter_10","Narrator",488,"The generic response. The one adults give when they're not r",""
"chapter_10","Lily",490,"Right. Sure.",""
"chapter_10","Narrator",492,"The conversation dies. Lily puts her headphones back on.",""
"chapter_10","Narrator",494,"Amelia leaves. She's thinking about Plymouth, about Sarah, a",""
"chapter_10","Narrator",496,"She doesn't notice the way Lily's shoulders curl inward when",""
"chapter_10","Narrator",506,"Tuesday. Amelia goes out alone.",""
"chapter_10","Narrator",508,"London in April. Cherry blossom in every park, drifting like",""
"chapter_10","Narrator",510,"She walks.",""
"chapter_10","Narrator",520,"Where does she go?",""
"chapter_10","Narrator",529,"The bookshop in Cecil Court. The dusty window. The bell. Mr.",""
"chapter_10","Narrator",531,"She goes straight to the Esoterica shelf.",""
"chapter_10","Narrator",533,"The Paracelsus is gone — she bought it in September. But in ",""
"chapter_10","Narrator",535,"The Chemical Wedding of Christian Rosenkreutz. 1616. Not the",""
"chapter_10","Narrator",537,"She opens it.",""
"chapter_10","Narrator",539,"And there, tucked between the pages, another note. Handwritt",""
"chapter_10","Narrator",543,"Elena?",""
"chapter_10","Narrator",545,"She buys the book. £4.50. She reads it on the Tube home and ",""
"chapter_10","Narrator",554,"The South Bank. The same bench. September's bench.",""
"chapter_10","Narrator",556,"She sat here the night before leaving. She was terrified and",""
"chapter_10","Narrator",558,"She sits again.",""
"chapter_10","Narrator",560,"The river is the same. Brown, wide, patient. The boats pass.",""
"chapter_10","Narrator",562,"But the woman sitting on the bench is not the same woman who",""
"chapter_10","Narrator",564,"I sat here and I was afraid of everything. I was afraid of n",""
"chapter_10","Narrator",566,"I'm still afraid. But now I know what bravery actually looks",""
"chapter_10","Narrator",568,"The river. The same river.",""
"chapter_10","Narrator",570,"No. Not the same. You can't step in the same river twice.",""
"chapter_10","Narrator",579,"The park.",""
"chapter_10","Narrator",583,"The bench. Their bench — hers and Ella's, from all those sum",""
"chapter_10","Narrator",585,"She sits.",""
"chapter_10","Narrator",587,"The ducks are the same ducks. Or their descendants. The pond",""
"chapter_10","Narrator",591,"I was them. Six months ago, I was them.",""
"chapter_10","Narrator",593,"She takes out her notebook and writes. Not about the past. A",""
"chapter_10","Narrator",603,"The last evening.",""
"chapter_10","Narrator",605,"Her bag is packed. The train is at 10:15 tomorrow.",""
"chapter_10","Narrator",607,"Grace has cooked too much food — always too much food, as if",""
"chapter_10","Narrator",609,"Lily gave her a drawing. A small one, pencil, of a wren. She",""
"chapter_10","Narrator",611,"She doesn't know about Sarah's tattoo. But she drew a wren a",""
"chapter_10","Narrator",623,"Grace's scarf. The green one, cashmere, that smells of her p",""
"chapter_10","Mrs. James",625,"Take it. I know it's almost summer but — take it.",""
"chapter_10","Amelia",627,"Mum—",""
"chapter_10","Mrs. James",629,"Please.",""
"chapter_10","Narrator",631,"She takes it.",""
"chapter_10","Narrator",633,"On the train, she wraps it around her neck even though it's ",""
"chapter_10","Narrator",638,"A sketchbook. Lily's recommendation.",""
"chapter_10","Lily",640,"You don't have to draw. You can write in it. Or paste things",""
"chapter_10","Narrator",642,"Amelia buys one from the art shop in Covent Garden. Hardcove",""
"chapter_10","Narrator",644,"On the train she opens it and draws — badly, wonderfully — t",""
"chapter_10","Narrator",649,"She takes herself. And the drawing from Lily, and the card f",""
"chapter_10","Narrator",651,"That's enough.",""
"chapter_10","Narrator",653,"On the train, she reads. The book doesn't matter. What matte",""
"chapter_10","Narrator",662,"Paddington. The station swallows everyone and spits them ont",""
"chapter_10","Narrator",664,"The train moves. London falls away — the density thinning, t",""
"chapter_10","Narrator",666,"At Reading, she texts Raj:",""
"chapter_10","Narrator",668,"amelia: on my way back. eta 1:30. any daal left?",""
"chapter_10","Narrator",670,"raj: always.",""
"chapter_10","Narrator",672,"She puts her phone down. Watches England scroll past.",""
"chapter_10","Narrator",674,"I went home. And home was smaller. Or I was bigger.",""
"chapter_10","Narrator",676,"Both, maybe.",""
"chapter_10","Narrator",678,"Somerset. Devon. Then — there — the first glimpse of the coa",""
"chapter_10","Narrator",680,"I'm going back. Not because I have to. Because I choose to.",""
"chapter_10","Narrator",682,"The train crosses into Cornwall. The light changes — brighte",""
"chapter_10","Narrator",684,"One more term. Then exams. Then summer. Then whatever comes ",""
"chapter_10","Narrator",686,"I don't know what comes next.",""
"chapter_10","Narrator",688,"But I'm not afraid of not knowing anymore.",""
"chapter_10","Centered",698,"End of Chapter Ten",""
"chapter_11","Centered",23,"Chapter Eleven\n\nThe Resurrection",""
"chapter_11","Narrator",36,"May.",""
"chapter_11","Narrator",40,"Revision timetables on every wall. Library seats fought over",""
"chapter_11","Narrator",42,"Amelia walks to the library. She has a seat now — not by the",""
"chapter_11","Narrator",44,"She's ready. Or as ready as anyone can be.",""
"chapter_11","Narrator",53,"The first exam: Developmental Psychology. Two hours. Four qu",""
"chapter_11","Narrator",55,"She opens the paper.",""
"chapter_11","Narrator",57,"'Critically evaluate the role of early attachment relationsh",""
"chapter_11","Narrator",59,"Bowlby. Ainsworth. The strange situation. Disorganised attac",""
"chapter_11","Narrator",61,"But it's not just theory anymore. It's Sarah's face in the h",""
"chapter_11","Narrator",63,"I know this. Not because I read it. Because I lived it.",""
"chapter_11","Narrator",71,"The exam paper. Two hours. The pressure is a physical thing.",""
"chapter_11","Narrator",78,"She writes.",""
"chapter_11","Narrator",84,"I did that. Not perfectly. But truly.",""
"chapter_11","Narrator",90,"Her hand shakes for the first ten minutes.",""
"chapter_11","Narrator",92,"The words come — slowly, like pulling teeth. But they come.",""
"chapter_11","Narrator",94,"She writes a solid answer. Not brilliant. Not inspired. But ",""
"chapter_11","Narrator",96,"I'm going to pass. That's enough. Right now, that's enough.",""
"chapter_11","Narrator",102,"She stares at the paper.",""
"chapter_11","Narrator",104,"Twenty minutes pass. She writes a sentence. Crosses it out. ",""
"chapter_11","Narrator",106,"The exam hall is enormous and full of scribbling and she can",""
"chapter_11","Narrator",108,"She submits something. It's not her best. It might not be en",""
"chapter_11","Narrator",110,"I should have asked for mitigating circumstances. I should h",""
"chapter_11","Narrator",113,"The exam paper. Two hours. She knows this.",""
"chapter_11","Narrator",120,"She writes.",""
"chapter_11","Narrator",126,"I know who I am when I write. That took a year to learn.",""
"chapter_11","Narrator",132,"The nerves come. Of course they do.",""
"chapter_11","Narrator",136,"By the end, she's written something solid. Not perfect. Good",""
"chapter_11","Narrator",138,"I did it. It's done.",""
"chapter_11","Narrator",147,"Between exams.",""
"chapter_11","Narrator",150,"Sophia finds her in the library.",""
"chapter_11","Sophia",152,"I need a study partner for Research Methods. You're the only",""
"chapter_11","Amelia",154,"That's not true. You understand it better than I do.",""
"chapter_11","Sophia",156,"I understand it theoretically. You understand it intuitively",""
"chapter_11","Narrator",158,"She sits down. She brought two coffees.",""
"chapter_11","Sophia",160,"I got you an Americano. You always get Americano.",""
"chapter_11","Narrator",162,"She knows my coffee order. When did Sophia Chen start knowin",""
"chapter_11","Narrator",169,"Sophia is offering something. Study partnership. Maybe more.",""
"chapter_11","Narrator",177,"They study.",""
"chapter_11","Narrator",179,"Three days. Every morning. Sophia is brilliant — precise, me",""
"chapter_11","Sophia",181,"The Bonferroni correction is named after an Italian mathemat",""
"chapter_11","Amelia",183,"That's not true.",""
"chapter_11","Sophia",185,"It should be.",""
"chapter_11","Narrator",187,"On the third day, they pack up. Sophia pauses.",""
"chapter_11","Sophia",189,"I was awful to you. At the start. I was competitive and dism",""
"chapter_11","Amelia",191,"Sophia—",""
"chapter_11","Sophia",193,"Let me say this. I was threatened by you. Because you're goo",""
"chapter_11","Narrator",195,"A pause.",""
"chapter_11","Sophia",197,"I'm sorry.",""
"chapter_11","Amelia",199,"Thank you. Genuinely.",""
"chapter_11","Narrator",201,"They walk out of the library together. The sun is warm.",""
"chapter_11","Sophia",203,"Same time tomorrow?",""
"chapter_11","Amelia",205,"Same time tomorrow.",""
"chapter_11","Narrator",208,"Sophia is in the library. Same section. Different table.",""
"chapter_11","Narrator",212,"Sophia glances up. They make eye contact.",""
"chapter_11","Narrator",214,"Amelia nods. Sophia nods.",""
"chapter_11","Narrator",221,"The rivalry had a final flare during revision. Sophia got th",""
"chapter_11","Narrator",227,"I used to need to beat her. I used to check my marks against",""
"chapter_11","Narrator",229,"I don't need that anymore. She's brilliant. I'm different. T",""
"chapter_11","Narrator",231,"She goes back to her notes.",""
"chapter_11","Narrator",240,"Tasha.",""
"chapter_11","Narrator",242,"She's been peripheral all term. After the Instagram thing, a",""
"chapter_11","Narrator",246,"Until today.",""
"chapter_11","Narrator",248,"Amelia is leaving the library. Tasha is sitting on the bench",""
"chapter_11","Narrator",250,"She's not on her phone. She's not doing anything. She's just",""
"chapter_11","Narrator",252,"Amelia almost walks past.",""
"chapter_11","Narrator",254,"Almost.",""
"chapter_11","Amelia",256,"Tasha.",""
"chapter_11","Narrator",258,"Tasha looks up. Her face does the thing — the mask, the armo",""
"chapter_11","Narrator",260,"But it doesn't hold. Something underneath cracks.",""
"chapter_11","Narrator",267,"Tasha is unmasked. This is the moment.",""
"chapter_11","Narrator",275,"She sits.",""
"chapter_11","Narrator",277,"She doesn't say anything. She just sits.",""
"chapter_11","Narrator",279,"A minute passes. Two.",""
"chapter_11","Tasha",281,"My mum's in hospital.",""
"chapter_11","Narrator",283,"The words come out flat. Like stones.",""
"chapter_11","Tasha",285,"She's been in hospital for three months. I didn't tell anyon",""
"chapter_11","Amelia",287,"I'm sorry.",""
"chapter_11","Tasha",289,"She's got MS. They diagnosed her in January. She was fine in",""
"chapter_11","Narrator",291,"Tasha's voice breaks.",""
"chapter_11","Tasha",293,"And I've been here being — being this. This awful person. Be",""
"chapter_11","Narrator",295,"Her hands are shaking.",""
"chapter_11","Tasha",297,"I know that's not an excuse. I know what I did to Zara. I kn",""
"chapter_11","Amelia",299,"It's not an excuse. But it's a reason.",""
"chapter_11","Tasha",301,"I sent Zara a letter. A real one. I don't know if she'll rea",""
"chapter_11","Amelia",303,"She might.",""
"chapter_11","Tasha",305,"I wouldn't. If I were her.",""
"chapter_11","Narrator",307,"They sit on the bench. The campus moves around them. Student",""
"chapter_11","Tasha",309,"Why are you being nice to me? After everything?",""
"chapter_11","Amelia",311,"Because someone was nice to me when I didn't deserve it.",""
"chapter_11","Narrator",313,"Tasha cries. Quietly, privately, on a bench outside the libr",""
"chapter_11","Narrator",315,"Amelia doesn't touch her. She just stays.",""
"chapter_11","Narrator",319,"Until today.",""
"chapter_11","Narrator",323,"Their eyes meet.",""
"chapter_11","Narrator",330,"Tasha. After everything.",""
"chapter_11","Narrator",336,"Amelia keeps walking.",""
"chapter_11","Narrator",338,"I reported her. I confronted her. I stood up. And she's stil",""
"chapter_11","Narrator",340,"Except me. I changed.",""
"chapter_11","Narrator",342,"She doesn't look back.",""
"chapter_11","Narrator",345,"She's a figure on the edges. Unresolved.",""
